#{"t_start": 1734382690.4546685, "env_id": "None"}
r,l,t
353.86963,1000,3200.7282
293.72473,1000,3202.523071
360.746,1000,3207.547999
111.80203,1000,3212.993893
-14.050941,628,3216.021329
421.73444,1000,3216.841496
855.0659,1000,3237.613889
696.6159,1000,3240.788192
377.70306,1000,3242.921053
933.0017,670,3243.694747
858.9054,1000,3250.747597
679.8816,1000,3254.727202
174.01651,1000,3256.478964
254.38324,1000,3266.816621
836.0354,1000,3269.80361
861.6695,1000,3270.622366
926.8057,732,3289.648821
837.7564,1000,3291.071895
496.72836,1000,3294.333769
877.70746,1000,3296.43803
261.8375,1000,3297.215051
515.7037,1000,3357.915006
28.527987,1000,3359.738328
821.8292,1000,3370.306854
428.23526,1000,3373.344994
558.4464,1000,3374.169583
751.0025,1000,3393.808401
801.7621,1000,3395.232385
312.96432,1000,3398.450343
442.42285,1000,3400.585681
443.24768,1000,3401.356671
613.83527,1000,3412.300207
136.30258,1000,3414.091339
762.4225,1000,3424.510254
567.89484,1000,3427.543485
640.48865,1000,3428.373018
598.05524,1000,3448.164447
583.6747,1000,3449.58898
541.57196,1000,3452.76719
170.54317,1000,3454.858558
855.29474,1000,3455.618823
867.03766,1000,3516.370944
422.79205,1000,3518.16766
292.27872,1000,3528.600193
648.2748,1000,3531.601529
874.36224,1000,3532.41702
90.13947,1000,3551.403702
707.40265,889,3552.102221
841.41876,1000,3552.797334
826.0743,1000,3555.951594
813.0538,1000,3558.804718
676.27277,1000,3569.734959
759.71875,1000,3571.502017
728.79663,1000,3581.81561
732.1757,1000,3584.832847
874.7402,1000,3585.666771
687.6734,1000,3604.952386
770.8686,1000,3605.663127
832.91437,1000,3606.369316
519.7773,1000,3609.525826
797.0604,1000,3612.379822
725.942,1000,3673.17412
804.59045,1000,3674.961535
604.2358,1000,3685.40294
-61.156487,981,3688.207809
293.84198,1000,3688.438933
917.60315,824,3699.13937
879.17145,1000,3709.32953
753.0543,1000,3710.044634
700.65076,1000,3713.215308
492.47144,1000,3716.042045
896.41437,1000,3726.794755
877.7862,1000,3728.547268
827.4932,1000,3738.826049
730.72473,1000,3741.60946
665.8276,1000,3741.837471
216.49335,1000,3752.320782
812.90814,1000,3762.373009
721.7473,1000,3763.071258
478.7579,1000,3766.217842
877.86786,1000,3769.056534
838.70886,1000,3780.004512
154.77248,1000,3781.811879
156.66324,1000,3842.002996
93.33088,1000,3844.825366
568.916,1000,3845.055968
481.465,1000,3855.780542
838.5759,1000,3865.871304
548.65894,1000,3866.579796
593.10004,1000,3869.722337
879.5959,1000,3872.668323
893.34125,1000,3883.631492
857.0013,1000,3885.404578
795.313,1000,3895.723031
492.0525,1000,3898.536398
872.60736,1000,3898.773482
857.53827,1000,3909.454444
620.43317,1000,3919.549647
819.0163,1000,3920.259299
849.1628,1000,3923.4605
872.2339,1000,3926.279672
474.99643,1000,3936.952434
876.35956,1000,3938.694585
362.9579,1000,3998.634324
896.49835,1000,4001.390084
865.91406,1000,4001.620609
513.967,1000,4012.268459
875.5311,1000,4022.388946
715.875,1000,4023.101193
812.41486,1000,4026.284555
785.1938,1000,4029.148201
910.607,894,4034.519597
663.8962,1000,4042.265393
745.6406,1000,4052.912114
390.25583,1000,4055.788922
445.17642,1000,4056.024802
292.7387,1000,4066.949841
315.80283,1000,4077.515187
528.20483,1000,4078.251286
882.2794,1000,4081.536615
833.9675,1000,4084.482668
860.66254,1000,4089.880123
324.43317,1000,4097.503523
807.053,1000,4157.869736
896.4376,1000,4160.709034
703.39966,1000,4160.942382
867.32623,1000,4171.758623
916.6065,834,4179.858916
-84.32532,1000,4182.090468
505.71185,1000,4182.808594
878.8794,1000,4185.978242
98.579056,1000,4194.229187
867.6376,1000,4201.782338
849.84106,1000,4212.315163
882.40247,1000,4215.149088
675.8597,1000,4215.381148
893.27655,1000,4226.276815
910.20557,898,4228.8075
920.80194,792,4229.201849
86.441086,1000,4236.583464
867.953,1000,4237.305273
911.50214,885,4242.473609
883.82574,1000,4256.203638
548.3488,1000,4316.325145
645.9906,1000,4319.15724
875.6199,1000,4319.389044
922.70197,773,4320.386182
719.3192,1000,4330.254063
866.4291,1000,4333.134777
588.13293,1000,4340.553185
805.92816,1000,4341.291723
858.33716,1000,4346.641515
582.8492,1000,4360.571258
924.00555,760,4362.126287
840.9918,1000,4371.315991
808.0482,1000,4374.218859
889.44574,1000,4374.45509
877.42487,1000,4385.396967
857.1031,1000,4388.313911
917.3034,827,4392.224188
852.8742,1000,4395.81354
871.79236,1000,4396.545214
860.792,1000,4415.546414
592.5651,1000,4417.074937
843.71704,1000,4426.198022
866.7825,1000,4478.697033
892.8427,1000,4478.931787
923.6048,764,4487.12986
874.77,1000,4489.762769
880.00696,1000,4492.694565
781.7652,1000,4496.537627
106.89334,1000,4500.771449
922.2068,778,4507.647401
811.56866,1000,4521.152203
862.5867,1000,4530.03474
854.84326,1000,4532.807662
250.81522,1000,4533.034467
865.91656,1000,4541.077783
642.04736,1000,4543.629524
426.13205,1000,4546.485219
840.5652,1000,4550.414475
620.1237,1000,4554.620089
885.40674,1000,4561.433604
937.2029,628,4566.793087
812.88684,1000,4574.915917
896.26794,1000,4584.041564
880.7725,1000,4586.894466
540.106,1000,4645.128129
851.7309,1000,4647.693333
880.26874,1000,4650.573162
892.9176,1000,4654.414991
703.9293,1000,4658.640622
893.04266,1000,4665.478261
889.9776,1000,4670.977221
931.205,688,4671.229158
873.1405,1000,4679.310937
863.10956,1000,4691.336793
863.0847,1000,4699.985114
886.0218,1000,4702.619684
917.40424,826,4704.179531
896.82495,1000,4705.562369
881.3549,1000,4709.490387
880.0706,1000,4720.948236
889.7324,1000,4726.466602
640.9719,1000,4726.701281
542.4393,1000,4734.698788
880.95886,1000,4746.443816
874.923,1000,4804.539873
844.27466,1000,4807.080255
723.76855,1000,4808.588409
850.828,1000,4809.95122
820.1415,1000,4813.758902
769.8989,1000,4824.750855
909.60724,904,4824.980152
893.1365,1000,4830.321091
744.44666,1000,4838.077266
868.5403,1000,4849.673823
834.2672,1000,4858.02374
915.5057,845,4858.893151
885.87775,1000,4860.548961
868.7634,1000,4862.051829
889.8019,1000,4863.401689
872.6105,1000,4878.10964
886.21454,1000,4878.337307
530.61096,1000,4883.698368
329.57315,1000,4891.705434
893.3616,1000,4903.456146
879.02795,1000,4961.582273
890.29456,1000,4962.453098
813.04126,1000,4964.125807
46.41886,1000,4965.65022
896.5732,1000,4967.009324
882.0904,1000,4981.984607
838.5208,1000,4982.307818
824.47284,1000,4987.755086
913.80707,862,4988.204236
882.82874,1000,5007.511618
905.20294,948,5013.998208
824.47375,1000,5015.958315
648.3512,1000,5018.513363
870.5963,1000,5020.135126
866.7747,1000,5021.545051
304.1046,1000,5036.398757
885.77844,1000,5036.625957
844.2739,1000,5041.955173
221.9129,1000,5042.401415
931.6052,684,5052.896079
243.53265,1000,5061.495819
587.9309,1000,5067.935672
299.9951,1000,5122.083986
877.99866,1000,5123.604943
876.9043,1000,5124.98403
731.23566,1000,5140.018194
86.12948,1000,5140.252543
869.3311,1000,5145.76869
598.24255,1000,5146.223684
857.90314,1000,5157.008656
868.65216,1000,5165.798448
832.8475,1000,5172.536976
550.8963,1000,5177.11132
406.0198,1000,5178.65626
759.1056,1000,5180.03274
607.80255,1000,5195.021305
896.6776,1000,5195.252154
568.7778,1000,5200.678348
859.1905,1000,5201.122043
925.6043,744,5206.489765
513.5708,1000,5211.626601
923.1027,769,5221.506916
826.84125,1000,5226.626468
904.9064,951,5229.975029
796.05774,1000,5280.82536
924.8047,752,5296.646186
896.4285,1000,5298.596078
876.1904,1000,5298.827805
893.1114,1000,5304.253715
872.87115,1000,5304.699226
872.9824,1000,5315.354106
830.38336,1000,5325.497952
78.03,1000,5330.683929
856.09186,1000,5334.088102
849.10455,1000,5335.245358
879.0292,1000,5350.891755
850.8858,1000,5352.840561
817.76764,1000,5353.075335
511.31616,1000,5358.462562
873.60443,1000,5358.907559
934.70184,653,5369.329249
599.0271,1000,5369.616478
873.07556,1000,5379.835606
826.48206,1000,5385.01979
739.70685,1000,5389.513187
851.4662,1000,5455.145934
813.6789,1000,5457.095474
863.3139,1000,5457.326114
520.4513,1000,5462.721083
865.9932,1000,5463.174312
228.9425,1000,5473.511408
830.23895,1000,5473.792445
893.04236,1000,5483.638238
814.099,1000,5488.70381
808.1608,1000,5493.127676
915.6077,844,5507.864553
405.74216,1000,5508.732319
892.6025,1000,5510.675294
205.36435,1000,5510.905698
826.8416,1000,5516.682296
863.3815,1000,5526.921959
717.2133,1000,5527.205603
886.31055,1000,5537.143181
879.3925,1000,5542.289665
155.73302,1000,5546.816514
-24.244743,451,5551.378116
855.22986,1000,5611.707994
734.9512,1000,5612.59044
388.36755,1000,5614.548201
21.528982,1000,5614.783431
854.554,1000,5620.775526
889.7721,1000,5631.564621
848.7225,1000,5641.756719
634.7623,1000,5646.986794
815.6357,1000,5651.548284
197.54117,1000,5656.046904
867.75464,1000,5666.420402
896.0788,1000,5667.296329
887.2309,1000,5669.244409
885.306,1000,5669.473355
881.5483,1000,5675.446445
878.7325,1000,5685.936622
877.20953,1000,5695.840785
396.98355,1000,5700.93874
821.6503,1000,5705.365581
877.28094,1000,5709.828809
809.7866,1000,5769.830551
872.5645,1000,5770.704815
872.1352,1000,5772.67505
679.308,1000,5772.913722
879.3176,1000,5778.785098
886.17175,1000,5789.405711
926.8045,732,5799.009004
876.8296,1000,5799.405481
882.8843,1000,5804.600448
844.0567,1000,5809.042998
882.56976,1000,5823.924633
893.13794,1000,5824.8024
690.04877,1000,5826.754858
203.63017,1000,5826.984988
849.471,1000,5832.774663
896.1499,1000,5843.169808
916.2116,838,5844.406943
872.5729,1000,5852.715105
878.0329,1000,5858.140113
815.0664,1000,5862.61473
722.7428,1000,5927.122231
552.0489,1000,5927.991685
783.137,884,5929.703192
892.4941,1000,5929.932573
-37.28197,1000,5930.163619
252.7225,1000,5946.576986
886.76465,1000,5947.862118
892.25616,1000,5956.336484
860.49524,1000,5961.930886
868.87054,1000,5966.428953
23.847504,289,5972.097849
858.7394,1000,5981.477481
875.3642,1000,5982.362246
841.5899,1000,5984.134654
933.1041,669,5984.3932
889.6581,1000,5984.393247
61.17205,1000,5984.634295
354.82358,1000,6001.709673
830.32544,1000,6017.411997
840.25854,1000,6022.059715
812.9104,1000,6027.821795
6.183235,257,6086.068635
856.3827,1000,6087.186141
692.3991,1000,6088.082463
880.7156,1000,6089.87126
859.57104,1000,6090.147053
644.74835,1000,6090.147103
893.043,1000,6090.403304
429.93582,1000,6107.090028
794.5595,1000,6122.300878
823.08154,1000,6132.431196
201.03326,1000,6140.607865
893.2952,1000,6141.702025
644.9064,1000,6142.572717
837.0728,1000,6144.291269
780.0114,1000,6144.539194
686.6719,1000,6144.539236
830.06934,1000,6144.772195
842.3863,1000,6161.197748
934.40466,656,6167.898976
856.054,1000,6176.561207
197.11992,1000,6195.143109
739.0949,1000,6196.250164
865.2629,1000,6246.88733
525.73706,1000,6248.685395
889.3363,1000,6248.940945
829.83093,1000,6248.940988
739.6508,1000,6249.178499
668.7597,1000,6265.849808
312.5363,1000,6272.4642
779.8764,1000,6280.904463
919.9079,801,6292.07559
465.91318,1000,6298.98049
937.1036,629,6299.468593
846.25085,1000,6300.059301
885.92633,1000,6300.943781
876.8302,1000,6302.972012
888.7762,1000,6302.97206
802.1859,1000,6303.218192
841.1898,1000,6326.217413
872.34076,1000,6334.68071
749.13293,1000,6345.951917
845.32635,1000,6352.955764
680.7413,1000,6353.447707
837.69946,1000,6354.057709
682.1417,1000,6354.919214
827.4314,1000,6356.841207
826.98846,1000,6356.841249
680.5738,1000,6357.075316
848.91516,1000,6429.482328
837.27936,1000,6437.774825
869.71045,1000,6448.757476
799.26434,1000,6455.686164
850.95233,1000,6456.181364
846.3147,1000,6456.790587
842.45905,1000,6457.658507
847.57874,1000,6459.61233
842.69684,1000,6459.612378
500.6917,1000,6459.845608
847.5921,1000,6482.512695
861.4138,1000,6490.872841
936.5021,635,6491.478408
874.6096,1000,6502.198712
787.886,1000,6509.169462
222.69046,1000,6509.652048
708.837,1000,6510.248572
888.0143,1000,6512.998806
811.9595,1000,6512.99885
854.3953,1000,6513.226472
824.4065,1000,6585.471811
413.32916,1000,6593.718823
240.34613,1000,6594.309334
858.34186,1000,6604.727117
717.0861,1000,6611.848458
873.69763,1000,6612.338422
776.28796,1000,6612.952565
862.13,1000,6615.787983
771.5249,1000,6615.788028
878.8113,1000,6616.018786
761.016,1000,6638.806636
836.03827,1000,6647.361108
843.8339,1000,6647.970527
606.5524,1000,6658.756896
62.698257,1000,6665.796369
822.7881,1000,6666.306811
509.67206,1000,6666.92257
780.7812,1000,6669.767678
834.7178,1000,6669.767727
500.718,1000,6670.007165
726.49695,1000,6743.146948
557.06006,1000,6751.768627
226.97946,1000,6752.381481
879.1725,1000,6763.055924
163.83876,1000,6770.131009
843.6734,1000,6770.617578
833.5611,1000,6771.209543
833.8349,1000,6773.982323
845.9546,1000,6773.98237
845.58453,1000,6774.21172
30.312256,422,6774.54793
50.62776,227,6782.364647
865.5261,1000,6797.518658
781.9219,1000,6806.659679
872.7964,1000,6817.467508
40.3649,230,6819.252021
700.754,1000,6825.244503
825.33344,1000,6825.859343
853.08954,1000,6828.720781
40.984962,1000,6828.720826
638.0913,1000,6828.954504
855.70123,1000,6829.299022
601.30945,1000,6886.868213
874.7431,1000,6901.972175
807.53265,1000,6922.1313
853.58356,1000,6923.896576
872.33075,1000,6929.812486
840.99286,1000,6930.437331
347.09384,1000,6933.332056
838.7819,1000,6933.332104
725.78754,1000,6933.56504
833.9139,1000,6933.89857
298.6877,1000,6941.560076
530.2817,1000,6956.067346
827.89996,1000,6975.542823
502.10724,1000,6977.265709
896.454,1000,6983.020611
338.35107,1000,6983.623516
447.43985,1000,6986.427638
869.11395,1000,6986.427685
641.5885,1000,6986.752223
375.28146,1000,6987.09234
510.16443,1000,6995.054204
814.56696,1000,7059.929261
231.16443,1000,7080.022793
882.9486,1000,7081.774579
702.91797,1000,7087.700656
845.9582,1000,7088.322193
399.9979,1000,7091.210307
839.60535,1000,7091.210352
440.81198,1000,7091.445325
871.5272,1000,7091.788029
782.17505,1000,7099.745096
709.2083,1000,7114.720831
846.8847,1000,7134.631331
549.54254,1000,7136.355133
865.4111,1000,7142.045596
610.6254,1000,7142.640125
626.3226,1000,7145.394504
884.38837,1000,7145.394552
336.74243,1000,7145.624754
835.4981,1000,7145.955236
861.55133,1000,7153.787447
792.60443,1000,7218.291611
707.8619,601,7227.47379
860.01086,1000,7238.622017
323.9087,1000,7240.405056
730.1376,1000,7246.489807
798.79974,1000,7247.122204
821.7776,1000,7250.020354
363.85098,1000,7250.264637
208.19232,1000,7250.61157
838.86163,1000,7258.624509
748.6161,1000,7273.903885
804.11707,1000,7283.397881
664.92505,1000,7294.464521
872.32886,1000,7296.269682
23.189589,1000,7302.249902
765.5164,1000,7302.875814
661.90533,1000,7305.768805
683.1032,1000,7306.000797
847.77325,1000,7306.351111
799.03326,1000,7314.466336
572.3114,1000,7380.938277
932.2005,678,7383.377829
662.71234,1000,7390.360115
945.1042,549,7396.035869
845.77313,1000,7402.951533
562.03253,1000,7408.895921
865.41016,1000,7409.517871
749.6811,1000,7412.388832
821.9932,1000,7412.629364
896.34314,1000,7412.966706
739.3445,1000,7436.510665
516.1929,1000,7438.960278
841.87006,1000,7446.017544
824.4086,1000,7451.490654
753.3907,1000,7458.061748
853.91376,1000,7463.788655
896.60614,1000,7464.386507
535.55505,1000,7467.133305
850.7691,1000,7467.358355
869.363,1000,7467.686306
596.0887,1000,7539.560979
868.2129,1000,7541.874616
853.856,1000,7548.519445
299.20456,1000,7553.939876
799.641,1000,7560.529209
860.6444,1000,7566.26576
682.1882,1000,7566.914487
314.13644,1000,7569.758085
883.9807,1000,7569.983991
838.41736,1000,7570.313338
869.36206,1000,7592.482582
