#{"t_start": 1734491947.5155394, "env_id": "None"}
r,l,t
257.8242,1000,12226.428376
215.43382,1000,12226.428386
62.253,1000,12226.428396
-15.492377,1000,12226.428406
201.94415,1000,12226.428416
226.79694,1000,12226.428426
72.93375,1000,12226.428436
79.99966,1000,12226.428446
-25.650167,1000,12226.428456
9.589388,1000,12226.428466
335.21426,1000,12226.428476
140.74019,1000,12226.428485
0.64967525,1000,12226.428495
-20.63474,1000,12226.428505
174.07079,1000,12226.428515
253.30937,1000,12226.428524
97.9528,1000,12226.428534
32.076866,1000,12226.428544
41.066265,1000,12226.428554
148.17567,1000,12226.428563
135.29395,1000,12226.428573
-29.824266,1000,12226.428582
53.584953,1000,12226.428592
-16.057829,1000,12226.428602
77.12308,1000,12226.428612
-2.9123437,1000,12226.428622
54.506752,1000,12226.428632
173.23643,1000,12226.428641
294.04932,1000,12226.428651
211.68555,1000,12226.428661
255.6301,1000,12226.42867
0.947178,1000,12226.428687
68.49953,1000,12226.428698
14.391531,1000,12226.428707
-32.203136,1000,12226.428716
